id;Item;AHPrice;BuyPrice;Respawn;Qty;Seller
3372;Leaded Vial;None;200;0;0;Gunder Thornbush
3466;Strong Flux;None;2000;0;0;Gunder Thornbush
3713;Soothing Spices;1536;160;0;0;Gunder Thornbush
3857;Coal;131;500;0;0;Gunder Thornbush
4289;Salt;100;50;0;0;Gunder Thornbush
4291;Silken Thread;None;500;0;0;Gunder Thornbush
4399;Wooden Stock;1959;200;0;0;Gunder Thornbush
4400;Heavy Stock;3000;2000;0;0;Gunder Thornbush
5956;Blacksmith Hammer;None;18;0;0;Gunder Thornbush
6217;Copper Rod;1000;124;0;0;Gunder Thornbush
6530;Nightcrawlers;489;100;0;0;Gunder Thornbush
6532;Bright Baubles;None;250;0;0;Gunder Thornbush
2423;Brigandine Vest;None;42770;0;0;Grimnal
2424;Brigandine Belt;None;21461;0;0;Grimnal
2425;Brigandine Leggings;None;43077;0;0;Grimnal
2426;Brigandine Boots;None;32568;0;0;Grimnal
2427;Brigandine Bracers;None;20146;0;0;Grimnal
2428;Brigandine Gloves;None;20222;0;0;Grimnal
2451;Crested Heater Shield;None;43629;0;0;Grimnal
3894;Brigandine Helm;None;29986;0;0;Grimnal
8088;Platemail Belt;None;13335;0;0;Grimnal
8089;Platemail Boots;None;20081;0;0;Grimnal
8090;Platemail Bracers;None;13439;0;0;Grimnal
8091;Platemail Gloves;None;13489;0;0;Grimnal
8092;Platemail Helm;None;20312;0;0;Grimnal
8093;Platemail Leggings;None;27186;0;0;Grimnal
8094;Platemail Armor;None;27290;0;0;Grimnal
17190;Ornate Buckler;None;34609;0;0;Grimnal
2528;Falchion;None;51836;0;0;Hartash
2529;Zweihander;None;65031;0;0;Hartash
2530;Francisca;None;52219;0;0;Hartash
2531;Great Axe;None;56169;0;0;Hartash
2532;Morning Star;None;52608;0;0;Hartash
2533;War Maul;None;61107;0;0;Hartash
2534;Rondel;None;45431;0;0;Hartash
2535;War Staff;None;61556;0;0;Hartash
117;Tough Jerky;100000;25;0;0;Thultash
159;Refreshing Spring Water;50;25;0;0;Thultash
1179;Ice Cold Milk;None;125;0;0;Thultash
1205;Melon Juice;None;500;0;0;Thultash
1645;Moonberry Juice;1000;2000;0;0;Thultash
1708;Sweet Nectar;225;1000;0;0;Thultash
2287;Haunch of Meat;34;125;0;0;Thultash
3770;Mutton Chop;65;500;0;0;Thultash
3771;Wild Hog Shank;604;1000;0;0;Thultash
4599;Cured Ham Steak;400;2000;0;0;Thultash
8766;Morning Glory Dew;None;4000;0;0;Thultash
8952;Roasted Quail;None;4000;0;0;Thultash
3371;Empty Vial;8;20;0;0;Thultazor
3372;Leaded Vial;None;200;0;0;Thultazor
5565;Infernal Stone;None;5000;0;0;Thultazor
8925;Crystal Vial;None;2500;0;0;Thultazor
16583;Demonic Figurine;None;10000;0;0;Thultazor
17020;Arcane Powder;None;1000;0;0;Thultazor
17021;Wild Berries;None;700;0;0;Thultazor
17026;Wild Thornroot;None;1000;0;0;Thultazor
17028;Holy Candle;None;700;0;0;Thultazor
17029;Sacred Candle;None;1000;0;0;Thultazor
17030;Ankh;None;2000;0;0;Thultazor
17031;Rune of Teleportation;None;1000;0;0;Thultazor
17032;Rune of Portals;None;2000;0;0;Thultazor
17033;Symbol of Divinity;None;2000;0;0;Thultazor
17034;Maple Seed;None;200;0;0;Thultazor
17035;Stranglethorn Seed;None;400;0;0;Thultazor
17036;Ashwood Seed;None;800;0;0;Thultazor
17037;Hornbeam Seed;None;1400;0;0;Thultazor
17038;Ironwood Seed;None;2000;0;0;Thultazor
18256;Imbued Vial;None;30000;0;0;Thultazor
21177;Symbol of Kings;None;3000;0;0;Thultazor
2435;Embroidered Armor;None;27683;0;0;Thralosh
2437;Embroidered Pants;None;27890;0;0;Thralosh
2438;Embroidered Boots;None;20996;0;0;Thralosh
2440;Embroidered Gloves;None;14099;0;0;Thralosh
2470;Reinforced Leather Vest;None;33952;0;0;Thralosh
2471;Reinforced Leather Belt;None;17040;0;0;Thralosh
2472;Reinforced Leather Pants;None;34211;0;0;Thralosh
2473;Reinforced Leather Boots;None;25753;0;0;Thralosh
2474;Reinforced Leather Bracers;None;17233;0;0;Thralosh
2475;Reinforced Leather Gloves;None;17298;0;0;Thralosh
3587;Embroidered Belt;None;14314;0;0;Thralosh
3588;Embroidered Bracers;None;14365;0;0;Thralosh
3892;Embroidered Hat;None;21940;0;0;Thralosh
3893;Reinforced Leather Cap;None;27523;0;0;Thralosh
2320;Coarse Thread;20;10;0;0;Banalash
2321;Fine Thread;None;100;0;0;Banalash
2324;Bleach;50;25;0;0;Banalash
2325;Black Dye;4500;1000;0;0;Banalash
2604;Red Dye;100;50;0;0;Banalash
2678;Mild Spices;None;10;0;0;Banalash
2692;Hot Spices;None;40;0;0;Banalash
2880;Weak Flux;None;100;0;0;Banalash
2901;Mining Pick;None;81;0;0;Banalash
2928;Dust of Decay;10200;20;0;0;Banalash
3371;Empty Vial;8;20;0;0;Banalash
3372;Leaded Vial;None;200;0;0;Banalash
3466;Strong Flux;None;2000;0;0;Banalash
3713;Soothing Spices;1536;160;0;0;Banalash
3777;Lethargy Root;None;40;0;0;Banalash
3857;Coal;131;500;0;0;Banalash
4289;Salt;100;50;0;0;Banalash
4291;Silken Thread;None;500;0;0;Banalash
4340;Gray Dye;1800;350;0;0;Banalash
4341;Yellow Dye;None;500;0;0;Banalash
4342;Purple Dye;None;2500;0;0;Banalash
4399;Wooden Stock;1959;200;0;0;Banalash
4400;Heavy Stock;3000;2000;0;0;Banalash
5956;Blacksmith Hammer;None;18;0;0;Banalash
6217;Copper Rod;1000;124;0;0;Banalash
6256;Fishing Pole;None;23;0;0;Banalash
6530;Nightcrawlers;489;100;0;0;Banalash
6532;Bright Baubles;None;250;0;0;Banalash
7005;Skinning Knife;10000;82;0;0;Banalash
8343;Heavy Silken Thread;None;2000;0;0;Banalash
8925;Crystal Vial;None;2500;0;0;Banalash
12232;Recipe: Carrion Surprise;15700;5000;0;0;Banalash
14341;Rune Thread;800997;5000;0;0;Banalash
16111;Recipe: Spiced Chili Crab;None;12000;0;0;Banalash
2129;Large Round Shield;None;77;0;0;Grundel Harkin
2379;Tarnished Chain Vest;None;76;0;0;Grundel Harkin
2380;Tarnished Chain Belt;None;38;0;0;Grundel Harkin
2381;Tarnished Chain Leggings;None;76;0;0;Grundel Harkin
2383;Tarnished Chain Boots;None;58;0;0;Grundel Harkin
2384;Tarnished Chain Bracers;None;38;0;0;Grundel Harkin
2385;Tarnished Chain Gloves;None;38;0;0;Grundel Harkin
17184;Small Shield;None;36;0;0;Grundel Harkin
2520;Broadsword;None;24628;0;0;Vharr
2521;Flamberge;None;30896;0;0;Vharr
2522;Crescent Axe;None;22548;0;0;Vharr
2523;Bullova;None;28285;0;0;Vharr
2524;Truncheon;None;19192;0;0;Vharr
2525;War Hammer;None;26489;0;0;Vharr
2526;Main Gauche;None;19336;0;0;Vharr
2527;Battle Staff;None;29356;0;0;Vharr
2429;Russet Vest;None;10138;0;0;Hragran
2431;Russet Pants;None;10215;0;0;Hragran
2432;Russet Boots;None;7690;0;0;Hragran
2434;Russet Gloves;None;5165;0;0;Hragran
2463;Studded Doublet;None;13695;0;0;Hragran
2464;Studded Belt;None;6871;0;0;Hragran
2465;Studded Pants;None;12477;0;0;Hragran
2467;Studded Boots;None;9430;0;0;Hragran
2468;Studded Bracers;None;6310;0;0;Hragran
2469;Studded Gloves;None;6334;0;0;Hragran
3593;Russet Belt;None;5477;0;0;Hragran
3594;Russet Bracers;None;5497;0;0;Hragran
3889;Russet Hat;None;7922;0;0;Hragran
3890;Studded Hat;None;10201;0;0;Hragran
2320;Coarse Thread;20;10;0;0;Nerrist
2321;Fine Thread;None;100;0;0;Nerrist
2325;Black Dye;4500;1000;0;0;Nerrist
2604;Red Dye;100;50;0;0;Nerrist
2678;Mild Spices;None;10;0;0;Nerrist
2692;Hot Spices;None;40;0;0;Nerrist
2880;Weak Flux;None;100;0;0;Nerrist
2901;Mining Pick;None;81;0;0;Nerrist
2928;Dust of Decay;10200;20;0;0;Nerrist
3371;Empty Vial;8;20;0;0;Nerrist
3372;Leaded Vial;None;200;0;0;Nerrist
3466;Strong Flux;None;2000;0;0;Nerrist
3682;Recipe: Curiously Tasty Omelet;12998;1600;0;0;Nerrist
3713;Soothing Spices;1536;160;0;0;Nerrist
3857;Coal;131;500;0;0;Nerrist
4289;Salt;100;50;0;0;Nerrist
4291;Silken Thread;None;500;0;0;Nerrist
4340;Gray Dye;1800;350;0;0;Nerrist
4341;Yellow Dye;None;500;0;0;Nerrist
4342;Purple Dye;None;2500;0;0;Nerrist
4399;Wooden Stock;1959;200;0;0;Nerrist
4400;Heavy Stock;3000;2000;0;0;Nerrist
5956;Blacksmith Hammer;None;18;0;0;Nerrist
6217;Copper Rod;1000;124;0;0;Nerrist
6256;Fishing Pole;None;23;0;0;Nerrist
6530;Nightcrawlers;489;100;0;0;Nerrist
6532;Bright Baubles;None;250;0;0;Nerrist
7005;Skinning Knife;10000;82;0;0;Nerrist
8343;Heavy Silken Thread;None;2000;0;0;Nerrist
8925;Crystal Vial;None;2500;0;0;Nerrist
12228;Recipe: Roast Raptor;14899;5000;0;0;Nerrist
12231;Recipe: Jungle Stew;18098;3000;0;0;Nerrist
14341;Rune Thread;800997;5000;0;0;Nerrist
18256;Imbued Vial;None;30000;0;0;Nerrist
159;Refreshing Spring Water;50;25;0;0;Uthok
1205;Melon Juice;None;500;0;0;Uthok
1645;Moonberry Juice;1000;2000;0;0;Uthok
1708;Sweet Nectar;225;1000;0;0;Uthok
2515;Sharp Arrow;None;50;0;0;Uthok
2519;Heavy Shot;None;50;0;0;Uthok
3030;Razor Arrow;None;300;0;0;Uthok
3033;Solid Shot;None;300;0;0;Uthok
4470;Simple Wood;99;38;0;0;Uthok
4471;Flint and Tinder;None;135;0;0;Uthok
4497;Heavy Brown Bag;None;20000;0;0;Uthok
4498;Brown Leather Satchel;1500;2500;0;0;Uthok
11284;Accurate Slugs;None;1000;0;0;Uthok
11285;Jagged Arrow;None;1000;0;0;Uthok
16111;Recipe: Spiced Chili Crab;None;12000;0;0;Uthok
2506;Hornwood Recurve Bow;None;285;0;0;Rallic Finn
2507;Laminated Recurve Bow;None;1752;0;0;Rallic Finn
2512;Rough Arrow;None;10;0;0;Rallic Finn
2515;Sharp Arrow;None;50;0;0;Rallic Finn
5439;Small Quiver;None;100;0;0;Rallic Finn
11362;Medium Quiver;3000;1000;0;0;Rallic Finn
2129;Large Round Shield;None;77;0;0;Godric Rothgar
2379;Tarnished Chain Vest;None;76;0;0;Godric Rothgar
2380;Tarnished Chain Belt;None;38;0;0;Godric Rothgar
2381;Tarnished Chain Leggings;None;76;0;0;Godric Rothgar
2383;Tarnished Chain Boots;None;58;0;0;Godric Rothgar
2384;Tarnished Chain Bracers;None;38;0;0;Godric Rothgar
2385;Tarnished Chain Gloves;None;38;0;0;Godric Rothgar
17184;Small Shield;None;36;0;0;Godric Rothgar
837;Heavy Weave Armor;None;1124;0;0;Aldren Cordon
838;Heavy Weave Pants;None;1128;0;0;Aldren Cordon
839;Heavy Weave Gloves;None;566;0;0;Aldren Cordon
840;Heavy Weave Shoes;None;853;0;0;Aldren Cordon
3428;Common Gray Shirt;None;400;0;0;Aldren Cordon
3589;Heavy Weave Belt;None;576;0;0;Aldren Cordon
3590;Heavy Weave Bracers;None;578;0;0;Aldren Cordon
16059;Common Brown Shirt;None;400;0;0;Aldren Cordon
16060;Common White Shirt;None;400;0;0;Aldren Cordon
159;Refreshing Spring Water;50;25;0;0;Kazan Mogosh
414;Dalaran Sharp;50;125;0;0;Kazan Mogosh
422;Dwarven Mild;None;500;0;0;Kazan Mogosh
1179;Ice Cold Milk;None;125;0;0;Kazan Mogosh
1205;Melon Juice;None;500;0;0;Kazan Mogosh
1645;Moonberry Juice;1000;2000;0;0;Kazan Mogosh
1707;Stormwind Brie;100;1000;0;0;Kazan Mogosh
1708;Sweet Nectar;225;1000;0;0;Kazan Mogosh
2070;Darnassian Bleu;None;25;0;0;Kazan Mogosh
3927;Fine Aged Cheddar;None;2000;0;0;Kazan Mogosh
4540;Tough Hunk of Bread;8;25;0;0;Kazan Mogosh
4541;Freshly Baked Bread;None;125;0;0;Kazan Mogosh
4542;Moist Cornbread;133;500;0;0;Kazan Mogosh
4544;Mulgore Spice Bread;None;1000;0;0;Kazan Mogosh
4601;Soft Banana Bread;None;2000;0;0;Kazan Mogosh
8766;Morning Glory Dew;None;4000;0;0;Kazan Mogosh
8932;Alterac Swiss;1450;4000;0;0;Kazan Mogosh
8950;Homemade Cherry Pie;None;4000;0;0;Kazan Mogosh
792;Knitted Sandals;None;207;0;0;Gamili Frosthide
793;Knitted Gloves;None;139;0;0;Gamili Frosthide
794;Knitted Pants;None;279;0;0;Gamili Frosthide
795;Knitted Tunic;None;280;0;0;Gamili Frosthide
796;Rough Leather Boots;None;264;0;0;Gamili Frosthide
797;Rough Leather Gloves;None;176;0;0;Gamili Frosthide
798;Rough Leather Pants;None;354;0;0;Gamili Frosthide
799;Rough Leather Vest;None;355;0;0;Gamili Frosthide
1839;Rough Leather Belt;None;184;0;0;Gamili Frosthide
1840;Rough Leather Bracers;None;185;0;0;Gamili Frosthide
2117;Thin Cloth Shoes;None;37;0;0;Gamili Frosthide
2119;Thin Cloth Gloves;None;25;0;0;Gamili Frosthide
2120;Thin Cloth Pants;None;50;0;0;Gamili Frosthide
2121;Thin Cloth Armor;None;50;0;0;Gamili Frosthide
2122;Cracked Leather Belt;None;32;0;0;Gamili Frosthide
2123;Cracked Leather Boots;None;49;0;0;Gamili Frosthide
2124;Cracked Leather Bracers;None;33;0;0;Gamili Frosthide
2125;Cracked Leather Gloves;None;33;0;0;Gamili Frosthide
2126;Cracked Leather Pants;None;60;0;0;Gamili Frosthide
2127;Cracked Leather Vest;None;60;0;0;Gamili Frosthide
3599;Thin Cloth Belt;None;24;0;0;Gamili Frosthide
3600;Thin Cloth Bracers;None;24;0;0;Gamili Frosthide
3602;Knitted Belt;None;145;0;0;Gamili Frosthide
3603;Knitted Bracers;None;145;0;0;Gamili Frosthide
2392;Light Mail Armor;None;413;0;0;Boran Ironclink
2393;Light Mail Belt;None;206;0;0;Boran Ironclink
2394;Light Mail Leggings;None;416;0;0;Boran Ironclink
2395;Light Mail Boots;None;322;0;0;Boran Ironclink
2396;Light Mail Bracers;None;215;0;0;Boran Ironclink
2397;Light Mail Gloves;None;215;0;0;Boran Ironclink
2509;Ornate Blunderbuss;None;414;0;0;Hegnar Rumbleshot
2510;Solid Blunderbuss;None;41;0;0;Hegnar Rumbleshot
2516;Light Shot;None;10;0;0;Hegnar Rumbleshot
2519;Heavy Shot;None;50;0;0;Hegnar Rumbleshot
5441;Small Shot Pouch;5900;1000;0;0;Hegnar Rumbleshot
159;Refreshing Spring Water;50;25;0;0;Innkeeper Belm
1179;Ice Cold Milk;None;125;0;0;Innkeeper Belm
1205;Melon Juice;None;500;0;0;Innkeeper Belm
1645;Moonberry Juice;1000;2000;0;0;Innkeeper Belm
1708;Sweet Nectar;225;1000;0;0;Innkeeper Belm
2686;Thunder Ale;None;50;0;0;Innkeeper Belm
2894;Rhapsody Malt;None;50;0;0;Innkeeper Belm
4540;Tough Hunk of Bread;8;25;0;0;Innkeeper Belm
4541;Freshly Baked Bread;None;125;0;0;Innkeeper Belm
4542;Moist Cornbread;133;500;0;0;Innkeeper Belm
4544;Mulgore Spice Bread;None;1000;0;0;Innkeeper Belm
4601;Soft Banana Bread;None;2000;0;0;Innkeeper Belm
8766;Morning Glory Dew;None;4000;0;0;Innkeeper Belm
8950;Homemade Cherry Pie;None;4000;0;0;Innkeeper Belm
1201;Dull Heater Shield;None;473;0;0;Quartermaster Hudson
2392;Light Mail Armor;None;413;0;0;Quartermaster Hudson
2393;Light Mail Belt;None;206;0;0;Quartermaster Hudson
2394;Light Mail Leggings;None;416;0;0;Quartermaster Hudson
2395;Light Mail Boots;None;322;0;0;Quartermaster Hudson
2396;Light Mail Bracers;None;215;0;0;Quartermaster Hudson
2397;Light Mail Gloves;None;215;0;0;Quartermaster Hudson
17186;Small Targe;None;243;0;0;Quartermaster Hudson
159;Refreshing Spring Water;50;25;0;0;Drake Lindgren
2320;Coarse Thread;20;10;0;0;Drake Lindgren
2324;Bleach;50;25;0;0;Drake Lindgren
2512;Rough Arrow;None;10;0;0;Drake Lindgren
2516;Light Shot;None;10;0;0;Drake Lindgren
2604;Red Dye;100;50;0;0;Drake Lindgren
2678;Mild Spices;None;10;0;0;Drake Lindgren
2880;Weak Flux;None;100;0;0;Drake Lindgren
2901;Mining Pick;None;81;0;0;Drake Lindgren
3371;Empty Vial;8;20;0;0;Drake Lindgren
4289;Salt;100;50;0;0;Drake Lindgren
4470;Simple Wood;99;38;0;0;Drake Lindgren
4471;Flint and Tinder;None;135;0;0;Drake Lindgren
4496;Small Brown Pouch;272;500;0;0;Drake Lindgren
4498;Brown Leather Satchel;1500;2500;0;0;Drake Lindgren
5042;Red Ribboned Wrapping Paper;None;50;0;0;Drake Lindgren
5956;Blacksmith Hammer;None;18;0;0;Drake Lindgren
6217;Copper Rod;1000;124;0;0;Drake Lindgren
6256;Fishing Pole;None;23;0;0;Drake Lindgren
6260;Blue Dye;100;50;0;0;Drake Lindgren
6529;Shiny Bauble;48;50;0;0;Drake Lindgren
7005;Skinning Knife;10000;82;0;0;Drake Lindgren
3371;Empty Vial;8;20;0;0;Keldric Boucher
3372;Leaded Vial;None;200;0;0;Keldric Boucher
5565;Infernal Stone;None;5000;0;0;Keldric Boucher
8925;Crystal Vial;None;2500;0;0;Keldric Boucher
16583;Demonic Figurine;None;10000;0;0;Keldric Boucher
17020;Arcane Powder;None;1000;0;0;Keldric Boucher
17021;Wild Berries;None;700;0;0;Keldric Boucher
17026;Wild Thornroot;None;1000;0;0;Keldric Boucher
17028;Holy Candle;None;700;0;0;Keldric Boucher
17029;Sacred Candle;None;1000;0;0;Keldric Boucher
17030;Ankh;None;2000;0;0;Keldric Boucher
17031;Rune of Teleportation;None;1000;0;0;Keldric Boucher
17032;Rune of Portals;None;2000;0;0;Keldric Boucher
17033;Symbol of Divinity;None;2000;0;0;Keldric Boucher
17034;Maple Seed;None;200;0;0;Keldric Boucher
17035;Stranglethorn Seed;None;400;0;0;Keldric Boucher
17036;Ashwood Seed;None;800;0;0;Keldric Boucher
17037;Hornbeam Seed;None;1400;0;0;Keldric Boucher
17038;Ironwood Seed;None;2000;0;0;Keldric Boucher
18256;Imbued Vial;None;30000;0;0;Keldric Boucher
21177;Symbol of Kings;None;3000;0;0;Keldric Boucher
5864;Gray Ram;None;100000;0;0;Veron Amberstill
5872;Brown Ram;None;100000;0;0;Veron Amberstill
5873;White Ram;None;100000;0;0;Veron Amberstill
18785;Swift White Ram;None;1000000;0;0;Veron Amberstill
18786;Swift Brown Ram;None;1000000;0;0;Veron Amberstill
18787;Swift Gray Ram;None;1000000;0;0;Veron Amberstill
8497;Rabbit Crate (Snowshoe);None;2000;0;0;Yarlyn Amberstill
2488;Gladius;None;536;0;0;Grawn Thromwyn
2489;Two-handed Sword;None;342;0;0;Grawn Thromwyn
2490;Tomahawk;None;540;0;0;Grawn Thromwyn
2491;Large Axe;None;484;0;0;Grawn Thromwyn
2492;Cudgel;None;284;0;0;Grawn Thromwyn
2493;Wooden Mallet;None;701;0;0;Grawn Thromwyn
2494;Stiletto;None;401;0;0;Grawn Thromwyn
2495;Walking Stick;None;504;0;0;Grawn Thromwyn
5565;Infernal Stone;None;5000;0;0;Kyra Boucher
16583;Demonic Figurine;None;10000;0;0;Kyra Boucher
17020;Arcane Powder;None;1000;0;0;Kyra Boucher
17021;Wild Berries;None;700;0;0;Kyra Boucher
17026;Wild Thornroot;None;1000;0;0;Kyra Boucher
17028;Holy Candle;None;700;0;0;Kyra Boucher
17029;Sacred Candle;None;1000;0;0;Kyra Boucher
17030;Ankh;None;2000;0;0;Kyra Boucher
17031;Rune of Teleportation;None;1000;0;0;Kyra Boucher
17032;Rune of Portals;None;2000;0;0;Kyra Boucher
17033;Symbol of Divinity;None;2000;0;0;Kyra Boucher
17034;Maple Seed;None;200;0;0;Kyra Boucher
17035;Stranglethorn Seed;None;400;0;0;Kyra Boucher
17036;Ashwood Seed;None;800;0;0;Kyra Boucher
17037;Hornbeam Seed;None;1400;0;0;Kyra Boucher
17038;Ironwood Seed;None;2000;0;0;Kyra Boucher
21177;Symbol of Kings;None;3000;0;0;Kyra Boucher
159;Refreshing Spring Water;50;25;0;0;Thurman Mullby
1179;Ice Cold Milk;None;125;0;0;Thurman Mullby
1205;Melon Juice;None;500;0;0;Thurman Mullby
1645;Moonberry Juice;1000;2000;0;0;Thurman Mullby
1708;Sweet Nectar;225;1000;0;0;Thurman Mullby
2512;Rough Arrow;None;10;0;0;Thurman Mullby
2515;Sharp Arrow;None;50;0;0;Thurman Mullby
2516;Light Shot;None;10;0;0;Thurman Mullby
2519;Heavy Shot;None;50;0;0;Thurman Mullby
3030;Razor Arrow;None;300;0;0;Thurman Mullby
3033;Solid Shot;None;300;0;0;Thurman Mullby
4470;Simple Wood;99;38;0;0;Thurman Mullby
4471;Flint and Tinder;None;135;0;0;Thurman Mullby
4496;Small Brown Pouch;272;500;0;0;Thurman Mullby
4497;Heavy Brown Bag;None;20000;0;0;Thurman Mullby
4498;Brown Leather Satchel;1500;2500;0;0;Thurman Mullby
4540;Tough Hunk of Bread;8;25;0;0;Thurman Mullby
5042;Red Ribboned Wrapping Paper;None;50;0;0;Thurman Mullby
5048;Blue Ribboned Wrapping Paper;None;50;0;0;Thurman Mullby
11284;Accurate Slugs;None;1000;0;0;Thurman Mullby
11285;Jagged Arrow;None;1000;0;0;Thurman Mullby
2320;Coarse Thread;20;10;0;0;Edna Mullby
2321;Fine Thread;None;100;0;0;Edna Mullby
2325;Black Dye;4500;1000;0;0;Edna Mullby
2604;Red Dye;100;50;0;0;Edna Mullby
2678;Mild Spices;None;10;0;0;Edna Mullby
2692;Hot Spices;None;40;0;0;Edna Mullby
2880;Weak Flux;None;100;0;0;Edna Mullby
2901;Mining Pick;None;81;0;0;Edna Mullby
2928;Dust of Decay;10200;20;0;0;Edna Mullby
3371;Empty Vial;8;20;0;0;Edna Mullby
3372;Leaded Vial;None;200;0;0;Edna Mullby
3466;Strong Flux;None;2000;0;0;Edna Mullby
3713;Soothing Spices;1536;160;0;0;Edna Mullby
3857;Coal;131;500;0;0;Edna Mullby
4289;Salt;100;50;0;0;Edna Mullby
4291;Silken Thread;None;500;0;0;Edna Mullby
4340;Gray Dye;1800;350;0;0;Edna Mullby
4341;Yellow Dye;None;500;0;0;Edna Mullby
4342;Purple Dye;None;2500;0;0;Edna Mullby
4399;Wooden Stock;1959;200;0;0;Edna Mullby
4400;Heavy Stock;3000;2000;0;0;Edna Mullby
5956;Blacksmith Hammer;None;18;0;0;Edna Mullby
6217;Copper Rod;1000;124;0;0;Edna Mullby
6256;Fishing Pole;None;23;0;0;Edna Mullby
6530;Nightcrawlers;489;100;0;0;Edna Mullby
6532;Bright Baubles;None;250;0;0;Edna Mullby
7005;Skinning Knife;10000;82;0;0;Edna Mullby
8343;Heavy Silken Thread;None;2000;0;0;Edna Mullby
8925;Crystal Vial;None;2500;0;0;Edna Mullby
14341;Rune Thread;800997;5000;0;0;Edna Mullby
851;Cutlass;None;2023;0;0;Marda Weller
852;Mace;None;1739;0;0;Marda Weller
853;Hatchet;None;2409;0;0;Marda Weller
854;Quarter Staff;None;3022;0;0;Marda Weller
922;Dacian Falx;None;12038;0;0;Marda Weller
923;Longsword;None;8743;0;0;Marda Weller
924;Maul;None;10972;0;0;Marda Weller
925;Flail;None;7797;0;0;Marda Weller
926;Battle Axe;None;9784;0;0;Marda Weller
927;Double Axe;None;6953;0;0;Marda Weller
928;Long Staff;None;9860;0;0;Marda Weller
1196;Tabar;None;2214;0;0;Marda Weller
1197;Giant Mace;None;2666;0;0;Marda Weller
1198;Claymore;None;2676;0;0;Marda Weller
2024;Espadon;None;6078;0;0;Marda Weller
2025;Bearded Axe;None;5304;0;0;Marda Weller
2026;Rock Hammer;None;6286;0;0;Marda Weller
2027;Scimitar;None;3815;0;0;Marda Weller
2028;Hammer;None;5065;0;0;Marda Weller
2029;Cleaver;None;4419;0;0;Marda Weller
2030;Gnarled Staff;None;5544;0;0;Marda Weller
2101;Light Quiver;150;4;0;0;Marda Weller
2207;Jambiya;150000;2390;0;0;Marda Weller
2208;Poniard;None;3650;0;0;Marda Weller
2209;Kris;None;7115;0;0;Marda Weller
2512;Rough Arrow;None;10;0;0;Marda Weller
2515;Sharp Arrow;None;50;0;0;Marda Weller
3030;Razor Arrow;None;300;0;0;Marda Weller
7371;Heavy Quiver;7999;2000;0;0;Marda Weller
11362;Medium Quiver;3000;1000;0;0;Marda Weller
15807;Light Crossbow;None;294;0;0;Marda Weller
15808;Fine Light Crossbow;9999;3640;0;0;Marda Weller
15809;Heavy Crossbow;None;14691;0;0;Marda Weller
851;Cutlass;None;2023;0;0;Gunther Weller
852;Mace;None;1739;0;0;Gunther Weller
853;Hatchet;None;2409;0;0;Gunther Weller
854;Quarter Staff;None;3022;0;0;Gunther Weller
922;Dacian Falx;None;12038;0;0;Gunther Weller
923;Longsword;None;8743;0;0;Gunther Weller
924;Maul;None;10972;0;0;Gunther Weller
925;Flail;None;7797;0;0;Gunther Weller
926;Battle Axe;None;9784;0;0;Gunther Weller
927;Double Axe;None;6953;0;0;Gunther Weller
928;Long Staff;None;9860;0;0;Gunther Weller
1196;Tabar;None;2214;0;0;Gunther Weller
1197;Giant Mace;None;2666;0;0;Gunther Weller
1198;Claymore;None;2676;0;0;Gunther Weller
2024;Espadon;None;6078;0;0;Gunther Weller
2025;Bearded Axe;None;5304;0;0;Gunther Weller
2026;Rock Hammer;None;6286;0;0;Gunther Weller
2027;Scimitar;None;3815;0;0;Gunther Weller
2028;Hammer;None;5065;0;0;Gunther Weller
2029;Cleaver;None;4419;0;0;Gunther Weller
2030;Gnarled Staff;None;5544;0;0;Gunther Weller
2207;Jambiya;150000;2390;0;0;Gunther Weller
2208;Poniard;None;3650;0;0;Gunther Weller
2209;Kris;None;7115;0;0;Gunther Weller
15810;Short Spear;None;10145;0;0;Gunther Weller
15811;Heavy Spear;None;27132;0;0;Gunther Weller
200;Thick Cloth Vest;None;2270;0;0;Carla Granger
201;Thick Cloth Pants;None;2278;0;0;Carla Granger
202;Thick Cloth Shoes;None;1714;0;0;Carla Granger
203;Thick Cloth Gloves;None;1147;0;0;Carla Granger
792;Knitted Sandals;None;207;0;0;Carla Granger
793;Knitted Gloves;None;139;0;0;Carla Granger
794;Knitted Pants;None;279;0;0;Carla Granger
795;Knitted Tunic;None;280;0;0;Carla Granger
837;Heavy Weave Armor;None;1124;0;0;Carla Granger
838;Heavy Weave Pants;None;1128;0;0;Carla Granger
839;Heavy Weave Gloves;None;566;0;0;Carla Granger
840;Heavy Weave Shoes;None;853;0;0;Carla Granger
3428;Common Gray Shirt;None;400;0;0;Carla Granger
3589;Heavy Weave Belt;None;576;0;0;Carla Granger
